Temperature - (Celsius), Year, Statistics, Country, ISO3
25.1432, 1919, May Average, Brazil, BRA
24.0837, 1919, Jun Average, Brazil, BRA
23.7704, 1919, Jul Average, Brazil, BRA
23.3288, 1919, Aug Average, Brazil, BRA
24.6569, 1919, Sep Average, Brazil, BRA
25.5098, 1919, Oct Average, Brazil, BRA
25.559, 1919, Nov Average, Brazil, BRA
25.3321, 1919, Dec Average, Brazil, BRA
25.5097, 1920, Jan Average, Brazil, BRA
25.5899, 1920, Feb Average, Brazil, BRA
25.3417, 1920, Mar Average, Brazil, BRA
25.0701, 1920, Apr Average, Brazil, BRA
23.7853, 1920, May Average, Brazil, BRA
22.6878, 1920, Jun Average, Brazil, BRA
22.5259, 1920, Jul Average, Brazil, BRA
23.186, 1920, Aug Average, Brazil, BRA
24.8133, 1920, Sep Average, Brazil, BRA
25.7827, 1920, Oct Average, Brazil, BRA
25.5403, 1920, Nov Average, Brazil, BRA
25.1182, 1920, Dec Average, Brazil, BRA
25.1892, 1921, Jan Average, Brazil, BRA
25.3075, 1921, Feb Average, Brazil, BRA
25.1756, 1921, Mar Average, Brazil, BRA
24.45, 1921, Apr Average, Brazil, BRA
24.1902, 1921, May Average, Brazil, BRA
21.9588, 1921, Jun Average, Brazil, BRA
21.7257, 1921, Jul Average, Brazil, BRA
24.0787, 1921, Aug Average, Brazil, BRA
24.5038, 1921, Sep Average, Brazil, BRA
25.1274, 1921, Oct Average, Brazil, BRA
24.7903, 1921, Nov Average, Brazil, BRA
25.586, 1921, Dec Average, Brazil, BRA
25.3199, 1922, Jan Average, Brazil, BRA
25.2787, 1922, Feb Average, Brazil, BRA
25.1012, 1922, Mar Average, Brazil, BRA
24.65, 1922, Apr Average, Brazil, BRA
23.5871, 1922, May Average, Brazil, BRA
22.6759, 1922, Jun Average, Brazil, BRA
22.6542, 1922, Jul Average, Brazil, BRA
23.7923, 1922, Aug Average, Brazil, BRA
24.7149, 1922, Sep Average, Brazil, BRA
24.5112, 1922, Oct Average, Brazil, BRA
25.0317, 1922, Nov Average, Brazil, BRA
24.8842, 1922, Dec Average, Brazil, BRA
25.0143, 1923, Jan Average, Brazil, BRA
25.0925, 1923, Feb Average, Brazil, BRA
25.0323, 1923, Mar Average, Brazil, BRA
24.6046, 1923, Apr Average, Brazil, BRA
23.078, 1923, May Average, Brazil, BRA
23.0226, 1923, Jun Average, Brazil, BRA
22.0846, 1923, Jul Average, Brazil, BRA
23.8291, 1923, Aug Average, Brazil, BRA
24.9233, 1923, Sep Average, Brazil, BRA
25.2503, 1923, Oct Average, Brazil, BRA
25.3373, 1923, Nov Average, Brazil, BRA
25.6699, 1923, Dec Average, Brazil, BRA
25.5219, 1924, Jan Average, Brazil, BRA
25.3909, 1924, Feb Average, Brazil, BRA
25.4307, 1924, Mar Average, Brazil, BRA
24.7874, 1924, Apr Average, Brazil, BRA
23.3916, 1924, May Average, Brazil, BRA
22.9104, 1924, Jun Average, Brazil, BRA
22.6447, 1924, Jul Average, Brazil, BRA
22.7148, 1924, Aug Average, Brazil, BRA
24.3867, 1924, Sep Average, Brazil, BRA
24.2668, 1924, Oct Average, Brazil, BRA
25.1171, 1924, Nov Average, Brazil, BRA
25.0523, 1924, Dec Average, Brazil, BRA
24.8219, 1925, Jan Average, Brazil, BRA
24.9821, 1925, Feb Average, Brazil, BRA
24.6048, 1925, Mar Average, Brazil, BRA
25.0335, 1925, Apr Average, Brazil, BRA
23.8945, 1925, May Average, Brazil, BRA
22.5345, 1925, Jun Average, Brazil, BRA
22.4893, 1925, Jul Average, Brazil, BRA
24.3926, 1925, Aug Average, Brazil, BRA
24.767, 1925, Sep Average, Brazil, BRA
25.029, 1925, Oct Average, Brazil, BRA
25.3953, 1925, Nov Average, Brazil, BRA
25.7015, 1925, Dec Average, Brazil, BRA
25.6124, 1926, Jan Average, Brazil, BRA
25.7099, 1926, Feb Average, Brazil, BRA
25.7765, 1926, Mar Average, Brazil, BRA
25.0367, 1926, Apr Average, Brazil, BRA
23.5108, 1926, May Average, Brazil, BRA
23.6267, 1926, Jun Average, Brazil, BRA
22.7422, 1926, Jul Average, Brazil, BRA
24.1229, 1926, Aug Average, Brazil, BRA
25.5934, 1926, Sep Average, Brazil, BRA
25.4231, 1926, Oct Average, Brazil, BRA
25.8731, 1926, Nov Average, Brazil, BRA
25.2782, 1926, Dec Average, Brazil, BRA
25.0278, 1927, Jan Average, Brazil, BRA
25.1903, 1927, Feb Average, Brazil, BRA
25.0479, 1927, Mar Average, Brazil, BRA
24.6918, 1927, Apr Average, Brazil, BRA
23.5197, 1927, May Average, Brazil, BRA
22.3336, 1927, Jun Average, Brazil, BRA
22.1516, 1927, Jul Average, Brazil, BRA
23.5758, 1927, Aug Average, Brazil, BRA
24.7192, 1927, Sep Average, Brazil, BRA
25.202, 1927, Oct Average, Brazil, BRA
25.6767, 1927, Nov Average, Brazil, BRA
25.3493, 1927, Dec Average, Brazil, BRA
25.4255, 1928, Jan Average, Brazil, BRA
25.6045, 1928, Feb Average, Brazil, BRA
25.2664, 1928, Mar Average, Brazil, BRA
25.3235, 1928, Apr Average, Brazil, BRA
23.9208, 1928, May Average, Brazil, BRA
23.3588, 1928, Jun Average, Brazil, BRA
22.65, 1928, Jul Average, Brazil, BRA
23.1251, 1928, Aug Average, Brazil, BRA
24.5469, 1928, Sep Average, Brazil, BRA
25.0837, 1928, Oct Average, Brazil, BRA
25.5026, 1928, Nov Average, Brazil, BRA
25.1756, 1928, Dec Average, Brazil, BRA
25.5362, 1929, Jan Average, Brazil, BRA
25.3443, 1929, Feb Average, Brazil, BRA
24.9341, 1929, Mar Average, Brazil, BRA
24.2706, 1929, Apr Average, Brazil, BRA
22.9578, 1929, May Average, Brazil, BRA
22.6022, 1929, Jun Average, Brazil, BRA
22.7103, 1929, Jul Average, Brazil, BRA
23.7757, 1929, Aug Average, Brazil, BRA
25.0135, 1929, Sep Average, Brazil, BRA
25.4239, 1929, Oct Average, Brazil, BRA
25.1149, 1929, Nov Average, Brazil, BRA
25.0503, 1929, Dec Average, Brazil, BRA
25.1701, 1930, Jan Average, Brazil, BRA
25.1903, 1930, Feb Average, Brazil, BRA
25.3676, 1930, Mar Average, Brazil, BRA
24.7973, 1930, Apr Average, Brazil, BRA
24.2345, 1930, May Average, Brazil, BRA
24.0898, 1930, Jun Average, Brazil, BRA
22.8803, 1930, Jul Average, Brazil, BRA
24.1531, 1930, Aug Average, Brazil, BRA
24.6836, 1930, Sep Average, Brazil, BRA
25.1471, 1930, Oct Average, Brazil, BRA
25.3142, 1930, Nov Average, Brazil, BRA
25.524, 1930, Dec Average, Brazil, BRA
24.8058, 1901, Jan Average, Brunei, BRN
24.8405, 1901, Feb Average, Brunei, BRN
25.3147, 1901, Mar Average, Brunei, BRN
25.7855, 1901, Apr Average, Brunei, BRN
25.8877, 1901, May Average, Brunei, BRN
25.6681, 1901, Jun Average, Brunei, BRN
25.4188, 1901, Jul Average, Brunei, BRN
25.4061, 1901, Aug Average, Brunei, BRN
25.4182, 1901, Sep Average, Brunei, BRN
25.3314, 1901, Oct Average, Brunei, BRN
25.0069, 1901, Nov Average, Brunei, BRN
25.1376, 1901, Dec Average, Brunei, BRN
24.8093, 1902, Jan Average, Brunei, BRN
24.7987, 1902, Feb Average, Brunei, BRN
25.3182, 1902, Mar Average, Brunei, BRN
25.775, 1902, Apr Average, Brunei, BRN
25.8843, 1902, May Average, Brunei, BRN
25.6646, 1902, Jun Average, Brunei, BRN
25.4049, 1902, Jul Average, Brunei, BRN
25.413, 1902, Aug Average, Brunei, BRN
25.3834, 1902, Sep Average, Brunei, BRN
25.3245, 1902, Oct Average, Brunei, BRN
24.9965, 1902, Nov Average, Brunei, BRN
25.1655, 1902, Dec Average, Brunei, BRN
24.7779, 1903, Jan Average, Brunei, BRN
24.1935, 1903, Feb Average, Brunei, BRN
24.6608, 1903, Mar Average, Brunei, BRN
25.1219, 1903, Apr Average, Brunei, BRN
25.6845, 1903, May Average, Brunei, BRN
25.4788, 1903, Jun Average, Brunei, BRN
24.586, 1903, Jul Average, Brunei, BRN
25.1473, 1903, Aug Average, Brunei, BRN
24.482, 1903, Sep Average, Brunei, BRN
24.4056, 1903, Oct Average, Brunei, BRN
24.1714, 1903, Nov Average, Brunei, BRN
24.1302, 1903, Dec Average, Brunei, BRN
23.7636, 1904, Jan Average, Brunei, BRN
23.3746, 1904, Feb Average, Brunei, BRN
24.1084, 1904, Mar Average, Brunei, BRN
23.9148, 1904, Apr Average, Brunei, BRN
24.017, 1904, May Average, Brunei, BRN
24.4427, 1904, Jun Average, Brunei, BRN
24.7544, 1904, Jul Average, Brunei, BRN
24.0339, 1904, Aug Average, Brunei, BRN
25.366, 1904, Sep Average, Brunei, BRN
23.9358, 1904, Oct Average, Brunei, BRN
23.4228, 1904, Nov Average, Brunei, BRN
23.6569, 1904, Dec Average, Brunei, BRN
24.1257, 1905, Jan Average, Brunei, BRN
23.4597, 1905, Feb Average, Brunei, BRN
24.8475, 1905, Mar Average, Brunei, BRN
25.4893, 1905, Apr Average, Brunei, BRN
25.6732, 1905, May Average, Brunei, BRN
24.9976, 1905, Jun Average, Brunei, BRN
24.1118, 1905, Jul Average, Brunei, BRN
24.4013, 1905, Aug Average, Brunei, BRN
24.2848, 1905, Sep Average, Brunei, BRN
24.2093, 1905, Oct Average, Brunei, BRN
23.6078, 1905, Nov Average, Brunei, BRN
24.6843, 1905, Dec Average, Brunei, BRN
24.4071, 1906, Jan Average, Brunei, BRN
24.8518, 1906, Feb Average, Brunei, BRN
25.029, 1906, Mar Average, Brunei, BRN
25.8081, 1906, Apr Average, Brunei, BRN
25.8773, 1906, May Average, Brunei, BRN
24.7284, 1906, Jun Average, Brunei, BRN
24.6754, 1906, Jul Average, Brunei, BRN
24.7739, 1906, Aug Average, Brunei, BRN
24.1971, 1906, Sep Average, Brunei, BRN
24.2102, 1906, Oct Average, Brunei, BRN
23.8822, 1906, Nov Average, Brunei, BRN
24.7694, 1906, Dec Average, Brunei, BRN
23.8435, 1907, Jan Average, Brunei, BRN
23.9191, 1907, Feb Average, Brunei, BRN
24.1049, 1907, Mar Average, Brunei, BRN
24.6564, 1907, Apr Average, Brunei, BRN
24.856, 1907, May Average, Brunei, BRN
25.0037, 1907, Jun Average, Brunei, BRN
24.2976, 1907, Jul Average, Brunei, BRN
24.212, 1907, Aug Average, Brunei, BRN
24.1077, 1907, Sep Average, Brunei, BRN
24.7608, 1907, Oct Average, Brunei, BRN
24.4406, 1907, Nov Average, Brunei, BRN
24.5818, 1907, Dec Average, Brunei, BRN
24.4922, 1908, Jan Average, Brunei, BRN
24.6547, 1908, Feb Average, Brunei, BRN
24.4679, 1908, Mar Average, Brunei, BRN
25.2079, 1908, Apr Average, Brunei, BRN
24.6527, 1908, May Average, Brunei, BRN
24.718, 1908, Jun Average, Brunei, BRN
24.3871, 1908, Jul Average, Brunei, BRN
25.0413, 1908, Aug Average, Brunei, BRN
24.5645, 1908, Sep Average, Brunei, BRN
24.7573, 1908, Oct Average, Brunei, BRN
23.9717, 1908, Nov Average, Brunei, BRN
24.495, 1908, Dec Average, Brunei, BRN
24.586, 1909, Jan Average, Brunei, BRN
24.5661, 1909, Feb Average, Brunei, BRN
24.7476, 1909, Mar Average, Brunei, BRN
25.2114, 1909, Apr Average, Brunei, BRN
25.0323, 1909, May Average, Brunei, BRN
25.2755, 1909, Jun Average, Brunei, BRN
24.5642, 1909, Jul Average, Brunei, BRN
25.1421, 1909, Aug Average, Brunei, BRN
24.2866, 1909, Sep Average, Brunei, BRN
24.6748, 1909, Oct Average, Brunei, BRN
23.8892, 1909, Nov Average, Brunei, BRN
23.9348, 1909, Dec Average, Brunei, BRN
24.5825, 1910, Jan Average, Brunei, BRN
24.6616, 1910, Feb Average, Brunei, BRN
24.5652, 1910, Mar Average, Brunei, BRN
24.5583, 1910, Apr Average, Brunei, BRN
24.5633, 1910, May Average, Brunei, BRN
25.1791, 1910, Jun Average, Brunei, BRN
25.1227, 1910, Jul Average, Brunei, BRN
24.8624, 1910, Aug Average, Brunei, BRN
24.1902, 1910, Sep Average, Brunei, BRN
24.5706, 1910, Oct Average, Brunei, BRN
23.8857, 1910, Nov Average, Brunei, BRN
24.6739, 1910, Dec Average, Brunei, BRN
24.971, 1911, Jan Average, Brunei, BRN
24.1716, 1911, Feb Average, Brunei, BRN
24.5778, 1911, Mar Average, Brunei, BRN
24.5256, 1911, Apr Average, Brunei, BRN
24.3288, 1911, May Average, Brunei, BRN
24.5993, 1911, Jun Average, Brunei, BRN
24.7642, 1911, Jul Average, Brunei, BRN
24.6734, 1911, Aug Average, Brunei, BRN
24.4319, 1911, Sep Average, Brunei, BRN
24.6718, 1911, Oct Average, Brunei, BRN
24.2642, 1911, Nov Average, Brunei, BRN
24.7434, 1911, Dec Average, Brunei, BRN
24.4431, 1912, Jan Average, Brunei, BRN
24.9828, 1912, Feb Average, Brunei, BRN
25.3972, 1912, Mar Average, Brunei, BRN
25.6807, 1912, Apr Average, Brunei, BRN
25.7393, 1912, May Average, Brunei, BRN
26.1134, 1912, Jun Average, Brunei, BRN
24.6819, 1912, Jul Average, Brunei, BRN
24.7682, 1912, Aug Average, Brunei, BRN
24.8623, 1912, Sep Average, Brunei, BRN
24.5104, 1912, Oct Average, Brunei, BRN
24.213, 1912, Nov Average, Brunei, BRN
24.7297, 1912, Dec Average, Brunei, BRN
24.9502, 1913, Jan Average, Brunei, BRN
24.7828, 1913, Feb Average, Brunei, BRN
25.0319, 1913, Mar Average, Brunei, BRN
24.5424, 1913, Apr Average, Brunei, BRN
24.6773, 1913, May Average, Brunei, BRN
25.2098, 1913, Jun Average, Brunei, BRN
24.8549, 1913, Jul Average, Brunei, BRN
24.6162, 1913, Aug Average, Brunei, BRN
24.7778, 1913, Sep Average, Brunei, BRN
24.5408, 1913, Oct Average, Brunei, BRN
24.4025, 1913, Nov Average, Brunei, BRN
25.0146, 1913, Dec Average, Brunei, BRN
24.157, 1914, Jan Average, Brunei, BRN
24.1243, 1914, Feb Average, Brunei, BRN
25.223, 1914, Mar Average, Brunei, BRN
25.6563, 1914, Apr Average, Brunei, BRN
25.5043, 1914, May Average, Brunei, BRN
25.2153, 1914, Jun Average, Brunei, BRN
25.3193, 1914, Jul Average, Brunei, BRN
25.2926, 1914, Aug Average, Brunei, BRN
24.8296, 1914, Sep Average, Brunei, BRN
25.0764, 1914, Oct Average, Brunei, BRN
25.1673, 1914, Nov Average, Brunei, BRN
25.3399, 1914, Dec Average, Brunei, BRN
24.9746, 1915, Jan Average, Brunei, BRN
25.0503, 1915, Feb Average, Brunei, BRN
25.8244, 1915, Mar Average, Brunei, BRN
26.1237, 1915, Apr Average, Brunei, BRN
25.7002, 1915, May Average, Brunei, BRN
26.1214, 1915, Jun Average, Brunei, BRN
25.6223, 1915, Jul Average, Brunei, BRN
25.9239, 1915, Aug Average, Brunei, BRN
25.1263, 1915, Sep Average, Brunei, BRN
24.8869, 1915, Oct Average, Brunei, BRN
25.0597, 1915, Nov Average, Brunei, BRN
24.998, 1915, Dec Average, Brunei, BRN
24.4941, 1916, Jan Average, Brunei, BRN
24.6253, 1916, Feb Average, Brunei, BRN
24.678, 1916, Mar Average, Brunei, BRN
24.7896, 1916, Apr Average, Brunei, BRN
24.0434, 1916, May Average, Brunei, BRN
24.7131, 1916, Jun Average, Brunei, BRN
25.0058, 1916, Jul Average, Brunei, BRN
25.3512, 1916, Aug Average, Brunei, BRN
24.6935, 1916, Sep Average, Brunei, BRN
24.8026, 1916, Oct Average, Brunei, BRN
24.1601, 1916, Nov Average, Brunei, BRN
24.807, 1916, Dec Average, Brunei, BRN
24.4327, 1917, Jan Average, Brunei, BRN
24.1173, 1917, Feb Average, Brunei, BRN
24.8724, 1917, Mar Average, Brunei, BRN
25.1979, 1917, Apr Average, Brunei, BRN
24.1934, 1917, May Average, Brunei, BRN
24.6875, 1917, Jun Average, Brunei, BRN
24.9034, 1917, Jul Average, Brunei, BRN
24.9637, 1917, Aug Average, Brunei, BRN
24.5525, 1917, Sep Average, Brunei, BRN
24.4945, 1917, Oct Average, Brunei, BRN
24.1566, 1917, Nov Average, Brunei, BRN
24.7564, 1917, Dec Average, Brunei, BRN
22.9426, 1918, Jan Average, Brunei, BRN
23.2614, 1918, Feb Average, Brunei, BRN
24.0173, 1918, Mar Average, Brunei, BRN
24.3313, 1918, Apr Average, Brunei, BRN
24.8629, 1918, May Average, Brunei, BRN
24.445, 1918, Jun Average, Brunei, BRN
25.1103, 1918, Jul Average, Brunei, BRN
24.6188, 1918, Aug Average, Brunei, BRN
25.1027, 1918, Sep Average, Brunei, BRN
24.6397, 1918, Oct Average, Brunei, BRN
24.5034, 1918, Nov Average, Brunei, BRN
24.1701, 1918, Dec Average, Brunei, BRN
24.7343, 1919, Jan Average, Brunei, BRN
25.2558, 1919, Feb Average, Brunei, BRN
25.3702, 1919, Mar Average, Brunei, BRN
25.8903, 1919, Apr Average, Brunei, BRN
25.7127, 1919, May Average, Brunei, BRN
25.4122, 1919, Jun Average, Brunei, BRN
24.9957, 1919, Jul Average, Brunei, BRN
25.344, 1919, Aug Average, Brunei, BRN
24.6979, 1919, Sep Average, Brunei, BRN
24.6945, 1919, Oct Average, Brunei, BRN
24.3935, 1919, Nov Average, Brunei, BRN
24.598, 1919, Dec Average, Brunei, BRN
24.4973, 1920, Jan Average, Brunei, BRN
24.7601, 1920, Feb Average, Brunei, BRN
24.8856, 1920, Mar Average, Brunei, BRN
25.4953, 1920, Apr Average, Brunei, BRN
25.2293, 1920, May Average, Brunei, BRN
25.6727, 1920, Jun Average, Brunei, BRN
25.2313, 1920, Jul Average, Brunei, BRN
25.1782, 1920, Aug Average, Brunei, BRN
24.8769, 1920, Sep Average, Brunei, BRN
24.607, 1920, Oct Average, Brunei, BRN
24.554, 1920, Nov Average, Brunei, BRN
24.2136, 1920, Dec Average, Brunei, BRN
24.3279, 1921, Jan Average, Brunei, BRN
24.7031, 1921, Feb Average, Brunei, BRN
24.8411, 1921, Mar Average, Brunei, BRN
24.682, 1921, Apr Average, Brunei, BRN
24.7934, 1921, May Average, Brunei, BRN
24.9038, 1921, Jun Average, Brunei, BRN
25.0992, 1921, Jul Average, Brunei, BRN
25.2274, 1921, Aug Average, Brunei, BRN
24.97, 1921, Sep Average, Brunei, BRN
24.7229, 1921, Oct Average, Brunei, BRN
24.3588, 1921, Nov Average, Brunei, BRN
24.3888, 1921, Dec Average, Brunei, BRN
24.6724, 1922, Jan Average, Brunei, BRN
24.4773, 1922, Feb Average, Brunei, BRN
24.8793, 1922, Mar Average, Brunei, BRN
25.4663, 1922, Apr Average, Brunei, BRN
24.8603, 1922, May Average, Brunei, BRN
25.2987, 1922, Jun Average, Brunei, BRN
24.8304, 1922, Jul Average, Brunei, BRN
24.9782, 1922, Aug Average, Brunei, BRN
24.9623, 1922, Sep Average, Brunei, BRN
25.0083, 1922, Oct Average, Brunei, BRN
24.8162, 1922, Nov Average, Brunei, BRN
24.9618, 1922, Dec Average, Brunei, BRN
24.3008, 1923, Jan Average, Brunei, BRN
24.673, 1923, Feb Average, Brunei, BRN
24.2048, 1923, Mar Average, Brunei, BRN
25.2514, 1923, Apr Average, Brunei, BRN
24.9107, 1923, May Average, Brunei, BRN
25.2503, 1923, Jun Average, Brunei, BRN
25.1451, 1923, Jul Average, Brunei, BRN
24.7838, 1923, Aug Average, Brunei, BRN
24.9311, 1923, Sep Average, Brunei, BRN
24.743, 1923, Oct Average, Brunei, BRN
24.3944, 1923, Nov Average, Brunei, BRN
24.8808, 1923, Dec Average, Brunei, BRN
24.6445, 1924, Jan Average, Brunei, BRN
24.8537, 1924, Feb Average, Brunei, BRN
24.7913, 1924, Mar Average, Brunei, BRN
25.8237, 1924, Apr Average, Brunei, BRN
25.8563, 1924, May Average, Brunei, BRN
25.4602, 1924, Jun Average, Brunei, BRN
25.2888, 1924, Jul Average, Brunei, BRN
25.5274, 1924, Aug Average, Brunei, BRN
25.1159, 1924, Sep Average, Brunei, BRN
24.9423, 1924, Oct Average, Brunei, BRN
24.2091, 1924, Nov Average, Brunei, BRN
24.1216, 1924, Dec Average, Brunei, BRN
24.9892, 1925, Jan Average, Brunei, BRN
24.251, 1925, Feb Average, Brunei, BRN
24.5704, 1925, Mar Average, Brunei, BRN
25.0112, 1925, Apr Average, Brunei, BRN
24.9447, 1925, May Average, Brunei, BRN
25.1053, 1925, Jun Average, Brunei, BRN
25.206, 1925, Jul Average, Brunei, BRN
25.4065, 1925, Aug Average, Brunei, BRN
25.0117, 1925, Sep Average, Brunei, BRN
24.6293, 1925, Oct Average, Brunei, BRN
24.6185, 1925, Nov Average, Brunei, BRN
24.2009, 1925, Dec Average, Brunei, BRN
24.0159, 1926, Jan Average, Brunei, BRN
24.7662, 1926, Feb Average, Brunei, BRN
24.8745, 1926, Mar Average, Brunei, BRN
25.9249, 1926, Apr Average, Brunei, BRN
26.0385, 1926, May Average, Brunei, BRN
25.6985, 1926, Jun Average, Brunei, BRN
24.9374, 1926, Jul Average, Brunei, BRN
25.2274, 1926, Aug Average, Brunei, BRN
25.089, 1926, Sep Average, Brunei, BRN
24.9118, 1926, Oct Average, Brunei, BRN
24.5464, 1926, Nov Average, Brunei, BRN
24.3812, 1926, Dec Average, Brunei, BRN
24.2168, 1927, Jan Average, Brunei, BRN
25.1414, 1927, Feb Average, Brunei, BRN
25.5759, 1927, Mar Average, Brunei, BRN
25.7855, 1927, Apr Average, Brunei, BRN
25.2629, 1927, May Average, Brunei, BRN
25.4028, 1927, Jun Average, Brunei, BRN
25.1094, 1927, Jul Average, Brunei, BRN
25.1411, 1927, Aug Average, Brunei, BRN
25.7174, 1927, Sep Average, Brunei, BRN
24.7002, 1927, Oct Average, Brunei, BRN
24.7018, 1927, Nov Average, Brunei, BRN
25.2572, 1927, Dec Average, Brunei, BRN
25.4675, 1928, Jan Average, Brunei, BRN
24.799, 1928, Feb Average, Brunei, BRN
25.3407, 1928, Mar Average, Brunei, BRN
25.4473, 1928, Apr Average, Brunei, BRN
25.3865, 1928, May Average, Brunei, BRN
25.3229, 1928, Jun Average, Brunei, BRN
24.9374, 1928, Jul Average, Brunei, BRN
25.8191, 1928, Aug Average, Brunei, BRN
25.3602, 1928, Sep Average, Brunei, BRN
24.8229, 1928, Oct Average, Brunei, BRN
24.9375, 1928, Nov Average, Brunei, BRN
24.9181, 1928, Dec Average, Brunei, BRN
23.7514, 1929, Jan Average, Brunei, BRN
24.3754, 1929, Feb Average, Brunei, BRN
24.3669, 1929, Mar Average, Brunei, BRN
24.9459, 1929, Apr Average, Brunei, BRN
25.1238, 1929, May Average, Brunei, BRN
25.3454, 1929, Jun Average, Brunei, BRN
24.8767, 1929, Jul Average, Brunei, BRN
24.8781, 1929, Aug Average, Brunei, BRN
25.0916, 1929, Sep Average, Brunei, BRN
24.9679, 1929, Oct Average, Brunei, BRN
24.2855, 1929, Nov Average, Brunei, BRN
24.3198, 1929, Dec Average, Brunei, BRN
24.7511, 1930, Jan Average, Brunei, BRN
24.5442, 1930, Feb Average, Brunei, BRN
25.1322, 1930, Mar Average, Brunei, BRN
25.4798, 1930, Apr Average, Brunei, BRN
25.1662, 1930, May Average, Brunei, BRN
25.4749, 1930, Jun Average, Brunei, BRN
25.6429, 1930, Jul Average, Brunei, BRN
25.5354, 1930, Aug Average, Brunei, BRN
25.825, 1930, Sep Average, Brunei, BRN
25.7878, 1930, Oct Average, Brunei, BRN
25.073, 1930, Nov Average, Brunei, BRN
25.0869, 1930, Dec Average, Brunei, BRN
-4.6445, 1901, Jan Average, Bulgaria, BGR
-0.7357, 1901, Feb Average, Bulgaria, BGR
6.5266, 1901, Mar Average, Bulgaria, BGR
10.0958, 1901, Apr Average, Bulgaria, BGR
15.3023, 1901, May Average, Bulgaria, BGR
19.9203, 1901, Jun Average, Bulgaria, BGR
21.8432, 1901, Jul Average, Bulgaria, BGR
20.4979, 1901, Aug Average, Bulgaria, BGR
16.4921, 1901, Sep Average, Bulgaria, BGR
12.1647, 1901, Oct Average, Bulgaria, BGR
3.88036, 1901, Nov Average, Bulgaria, BGR
4.43124, 1901, Dec Average, Bulgaria, BGR
1.87552, 1902, Jan Average, Bulgaria, BGR
3.69942, 1902, Feb Average, Bulgaria, BGR
4.36999, 1902, Mar Average, Bulgaria, BGR
9.11533, 1902, Apr Average, Bulgaria, BGR
12.5841, 1902, May Average, Bulgaria, BGR
18.4843, 1902, Jun Average, Bulgaria, BGR
20.3665, 1902, Jul Average, Bulgaria, BGR
21.3994, 1902, Aug Average, Bulgaria, BGR
16.8364, 1902, Sep Average, Bulgaria, BGR
11.8971, 1902, Oct Average, Bulgaria, BGR
1.5974, 1902, Nov Average, Bulgaria, BGR
-3.7687, 1902, Dec Average, Bulgaria, BGR
-1.0618, 1903, Jan Average, Bulgaria, BGR
2.53716, 1903, Feb Average, Bulgaria, BGR
6.27548, 1903, Mar Average, Bulgaria, BGR
8.77659, 1903, Apr Average, Bulgaria, BGR
15.0705, 1903, May Average, Bulgaria, BGR
18.054, 1903, Jun Average, Bulgaria, BGR
20.788, 1903, Jul Average, Bulgaria, BGR
20.5095, 1903, Aug Average, Bulgaria, BGR
17.2279, 1903, Sep Average, Bulgaria, BGR
12.1027, 1903, Oct Average, Bulgaria, BGR
6.70336, 1903, Nov Average, Bulgaria, BGR
2.5236, 1903, Dec Average, Bulgaria, BGR
-2.4771, 1904, Jan Average, Bulgaria, BGR
4.13594, 1904, Feb Average, Bulgaria, BGR
3.87652, 1904, Mar Average, Bulgaria, BGR
9.62654, 1904, Apr Average, Bulgaria, BGR
14.7412, 1904, May Average, Bulgaria, BGR
18.8942, 1904, Jun Average, Bulgaria, BGR
22.031, 1904, Jul Average, Bulgaria, BGR
21.0846, 1904, Aug Average, Bulgaria, BGR
15.7573, 1904, Sep Average, Bulgaria, BGR
12.126, 1904, Oct Average, Bulgaria, BGR
3.09035, 1904, Nov Average, Bulgaria, BGR
1.07789, 1904, Dec Average, Bulgaria, BGR
-4.8006, 1905, Jan Average, Bulgaria, BGR
-0.8631, 1905, Feb Average, Bulgaria, BGR
4.39672, 1905, Mar Average, Bulgaria, BGR
8.85912, 1905, Apr Average, Bulgaria, BGR
15.6532, 1905, May Average, Bulgaria, BGR
19.185, 1905, Jun Average, Bulgaria, BGR
22.6436, 1905, Jul Average, Bulgaria, BGR
22.8969, 1905, Aug Average, Bulgaria, BGR
18.4801, 1905, Sep Average, Bulgaria, BGR
9.67076, 1905, Oct Average, Bulgaria, BGR
8.69272, 1905, Nov Average, Bulgaria, BGR
0.92049, 1905, Dec Average, Bulgaria, BGR
-0.9603, 1906, Jan Average, Bulgaria, BGR
1.60736, 1906, Feb Average, Bulgaria, BGR
6.47465, 1906, Mar Average, Bulgaria, BGR
10.8696, 1906, Apr Average, Bulgaria, BGR
15.6439, 1906, May Average, Bulgaria, BGR
18.8414, 1906, Jun Average, Bulgaria, BGR
21.6356, 1906, Jul Average, Bulgaria, BGR
19.9163, 1906, Aug Average, Bulgaria, BGR
15.6334, 1906, Sep Average, Bulgaria, BGR
10.3785, 1906, Oct Average, Bulgaria, BGR
7.6129, 1906, Nov Average, Bulgaria, BGR
0.46615, 1906, Dec Average, Bulgaria, BGR
-3.3288, 1907, Jan Average, Bulgaria, BGR
-2.6564, 1907, Feb Average, Bulgaria, BGR
0.54466, 1907, Mar Average, Bulgaria, BGR
7.74608, 1907, Apr Average, Bulgaria, BGR
18.1685, 1907, May Average, Bulgaria, BGR
19.2401, 1907, Jun Average, Bulgaria, BGR
20.9931, 1907, Jul Average, Bulgaria, BGR
20.9206, 1907, Aug Average, Bulgaria, BGR
16.3957, 1907, Sep Average, Bulgaria, BGR
